Q9W2U7	46.7228660918	21.2376664054	42.4753328108	31.8564996081	50.9703993729	76.4555990594	41.4134494905	CG17255_isoform_A
E1JHA4	156.516467784	89.4379815909	156.516467784	122.977224688	201.23545858	223.594953977	162.106341634	Heterogeneous_nuclear_ribonucleoprotein_at_27C_isoform_D
P48809	156.516467784	89.4379815909	156.516467784	122.977224688	201.23545858	223.594953977	162.106341634	Heterogeneous_nuclear_ribonucleoprotein_27C
Q8IGP5	129.658969588	81.0368559922	129.658969588	105.34791279	81.0368559922	129.658969588	93.1923843911	CG1832_isoform_B
Q9V9N4	130.851334148	81.7820838428	130.851334148	106.316708996	81.7820838428	130.851334148	94.0493964192	CG1832_isoform_A
A8DZ29	0.0	0.0	0.0	0.0	33.1792325127	33.1792325127	16.5896162564	Eukaryotic_translation_initiation_factor_4G_isoform_B
O61380	0.0	0.0	0.0	0.0	38.0826501224	38.0826501224	19.0413250612	Eukaryotic_translation_initiation_factor_4G_isoform_A
P29844	96.9550049371	27.701429982	83.1042899461	55.4028599641	41.552144973	110.805719928	48.4775024685	Heat_shock_70_kDa_protein_cognate_3
Q26365	117.045439824	29.2613599559	87.7840798677	58.5227199118	117.045439824	175.568159735	87.7840798677	ADPATP_carrier_protein
Q26365-2	121.691059868	30.4227649671	91.2682949012	60.8455299341	121.691059868	182.536589802	91.2682949012	Isoform_A_of_ADPATP_carrier_protein
A1Z6H7	9.54001942283	0.0	9.54001942283	4.77000971141	19.0800388457	23.8500485571	11.9250242785	Gp210
A4V3Q6	59.2739389054	59.2739389054	19.7579796351	39.5159592703	39.5159592703	59.2739389054	39.5159592703	Elongation_factor_1-alpha
E1JJD4	10.0254430541	0.0	10.0254430541	5.01272152706	15.0381645812	15.0381645812	10.0254430541	CG4857_isoform_D
E1JJD6	11.5210089078	0.0	11.5210089078	5.76050445388	17.2815133616	17.2815133616	11.5210089078	CG4857_isoform_E
E1JJD7	11.5210089078	0.0	11.5210089078	5.76050445388	17.2815133616	17.2815133616	11.5210089078	CG4857_isoform_F
P05303	59.2739389054	59.2739389054	19.7579796351	39.5159592703	39.5159592703	59.2739389054	39.5159592703	Elongation_factor_1-alpha_2
P08736	59.692701127	59.692701127	19.8975670423	39.7951340846	39.7951340846	59.692701127	39.7951340846	Elongation_factor_1-alpha_1
Q9W4M7	10.0254430541	0.0	10.0254430541	5.01272152706	15.0381645812	15.0381645812	10.0254430541	CG4857_isoform_B
Q86NP2	14.8314249913	0.0	14.8314249913	7.41571249564	14.8314249913	29.6628499826	11.1235687435	Negative_elongation_factor_A
Q8SWR8	0.0	0.0	0.0	0.0	25.5345147984	25.5345147984	12.7672573992	Ataxin-2_homolog
Q8SWR8-2	0.0	0.0	0.0	0.0	31.0564578788	31.0564578788	15.5282289394	Isoform_A_of_Ataxin-2_homolog
Q8SWR8-3	0.0	0.0	0.0	0.0	26.9488370908	26.9488370908	13.4744185454	Isoform_C_of_Ataxin-2_homolog
Q9VUQ5	0.0	0.0	0.0	0.0	21.9383017168	21.9383017168	10.9691508584	Protein_argonaute-2
Q9VUQ5-2	0.0	0.0	0.0	0.0	21.879721785	21.879721785	10.9398608925	Isoform_C_of_Protein_argonaute-2
A4V1F9	0.0	0.0	0.0	0.0	23.329535353	23.329535353	11.6647676765	Ubiquitin-63E_isoform_C
E1JH02	0.0	0.0	0.0	0.0	14.8739667793	14.8739667793	7.43698338965	Lingerer_isoform_E
E1JIF4	7.1991377925	7.1991377925	7.1991377925	7.1991377925	7.1991377925	7.1991377925	7.1991377925	Pif1A_isoform_C
P0CG69	0.0	0.0	0.0	0.0	23.329535353	23.329535353	11.6647676765	Polyubiquitin
P11147	0.0	0.0	0.0	0.0	28.1415224053	28.1415224053	14.0707612027	Heat_shock_70_kDa_protein_cognate_4
P21187	57.2544291434	0.0	57.2544291434	28.6272145717	0.0	57.2544291434	14.3136072858	Polyadenylate-binding_protein
Q5D862	0.0	0.0	0.0	0.0	8.06745025093	8.06745025093	4.03372512546	Tax_Id=9606_Gene_Symbol=FLG2 Filaggrin-2
Q86S05	0.0	0.0	0.0	0.0	14.3482844104	14.3482844104	7.17414220522	Protein_lingerer
Q86S05-2	0.0	0.0	0.0	0.0	14.7334259912	14.7334259912	7.36671299562	Isoform_A_of_Protein_lingerer
Q86S05-3	0.0	0.0	0.0	0.0	14.8739667793	14.8739667793	7.43698338965	Isoform_B_of_Protein_lingerer
Q86YZ3	0.0	0.0	0.0	0.0	7.08693073049	7.08693073049	3.54346536525	Tax_Id=9606_Gene_Symbol=HRNR Hornerin
Q8IQV5	23.9686273467	0.0	23.9686273467	11.9843136733	11.9843136733	35.95294102	11.9843136733	CG17233_isoform_D
