Q9W2U7	50.9703993729	25.4851996865	46.7228660918	36.1040328892	33.9802662486	59.4654659351	35.0421495689	CG17255_isoform_A
Q26365	351.136319471	146.30679978	292.613599559	219.460199669	204.829519691	438.920399339	212.14485968	ADPATP_carrier_protein
Q26365-2	365.073179605	152.113824835	304.227649671	228.170737253	212.95935477	456.341474506	220.565046011	Isoform_A_of_ADPATP_carrier_protein
Q8IGP5	97.2442271907	64.8294847938	97.2442271907	81.0368559922	81.0368559922	129.658969588	81.0368559922	CG1832_isoform_B
Q9V9N4	98.1385006113	65.4256670742	98.1385006113	81.7820838428	81.7820838428	130.851334148	81.7820838428	CG1832_isoform_A
A4V3Q6	118.547877811	98.7898981757	19.7579796351	59.2739389054	59.2739389054	138.305857446	59.2739389054	Elongation_factor_1-alpha
P05303	118.547877811	98.7898981757	19.7579796351	59.2739389054	59.2739389054	138.305857446	59.2739389054	Elongation_factor_1-alpha_2
P08736	119.385402254	99.4878352116	19.8975670423	59.692701127	59.692701127	139.282969296	59.692701127	Elongation_factor_1-alpha_1
Q86NP2	44.4942749738	0.0	44.4942749738	22.2471374869	22.2471374869	51.9099874695	22.2471374869	Negative_elongation_factor_A
L0MQ04	54.9142000239	54.9142000239	0.0	27.4571000119	36.6094666826	91.5236667065	32.0332833473	ATP_synthase-beta_isoform_C
Q05825	55.4975880371	55.4975880371	0.0	27.7487940185	36.9983920247	92.4959800618	32.3735930216	ATP_synthase_subunit_beta_mitochondrial
Q08473-2	57.2024650696	57.2024650696	28.6012325348	42.9018488022	57.2024650696	85.8036976045	50.0521569359	Isoform_A_of_RNA-binding_protein_squid
P21187	85.8816437151	0.0	85.8816437151	42.9408218575	0.0	85.8816437151	21.4704109288	Polyadenylate-binding_protein
Q94920	65.5448727674	65.5448727674	0.0	32.7724363837	65.5448727674	65.5448727674	49.1586545756	Voltage-dependent_anion-selective_channel
A1ZAB5	31.107372493	6.2214744986	24.8858979944	15.5536862465	0.0	31.107372493	7.77684312324	Protein_clueless
